GEOID,NAME,ABBR,year,index_eq_community_living,index_eq_communal_living,index_eq_institutional_living,index_eq_community_participation,index_eq_commute,index_eq_education,index_eq_insurance,index_eq_tech,index_eq_work_economic,index_eq_labor,index_eq_poverty,index_eq_adaparc,index_rel_community_living,index_rel_communal_living,index_rel_institutional_living,index_rel_community_participation,index_rel_commute,index_rel_education,index_rel_insurance,index_rel_tech,index_rel_work_economic,index_rel_labor,index_rel_poverty,index_rel_adaparc,index_adaparc
31,Nebraska,NE,2024,47.491030488537305,41.23262475725211,53.7494362198225,38.40877573982152,21.070952954208792,35.654324626496134,66.122334679881,30.78749069870014,50.42491443491035,43.52192567664698,57.327903193173725,45.44157355442306,48.851115832730365,49.56314324092533,48.1390884245354,45.781382216043426,31.473456975191,61.60222266643589,46.41086715832295,43.63898206422385,72.52030911392019,92.833459434441,52.207158793399365,55.71760238756466,50.579587970993856
33,New Hampshire,NH,2024,44.91146341636197,36.135807961598566,53.68711887112537,37.05422364563355,24.43542793505592,36.17085701254746,60.48237799682209,27.12823163810873,44.036234414077576,61.39798457017916,26.67448425797599,42.00064049202436,43.14305529246312,28.53459325737466,57.75151732755157,58.47251866791823,38.235584505912954,83.00175615601674,60.14595496421581,52.50677904552743,72.11779529167094,66.84409696934856,77.39149361399333,57.911123084017426,49.95588178802089
34,New Jersey,NJ,2024,44.38220671860799,54.92759562712543,33.83681781009055,51.221388656879626,53.55200728462738,40.27177694761041,51.49626829348595,59.565502101794785,20.03662391314874,13.743597466890265,26.329650359407218,38.546739762878786,66.44878221038724,66.76603024821398,66.1315341725605,62.71989184248066,76.97599378101134,59.618062017597595,37.51596996758547,76.76954160372823,69.06251924971733,55.399938525842366,82.72509997359228,66.07706443419508,52.31190209853693
35,New Mexico,NM,2024,58.466357465825105,66.62756962876415,50.30514530288606,52.28779994274946,28.243411804209067,63.1316249219658,35.832601224484655,81.9435618203383,61.99485414766532,59.950400193976655,64.03930810135398,57.58300385207997,64.85931241632792,80.31720136937903,49.40142346327681,42.45446247756857,34.5284857255709,42.02893812261142,37.25803607719673,56.00238998489522,23.386854248141507,23.604281649473236,23.169426846809777,43.56687638067933,50.57494011637965
32,Nevada,NV,2024,47.35614649992297,64.08889020591172,30.623402793934215,59.379377643383805,44.31163829252039,53.358511074787614,40.850459276881985,98.99690192934524,52.38476086679407,55.15257909735924,49.6169426362289,53.04009500336695,82.08187774001331,94.91605117543628,69.24770430459034,54.28968238726473,55.06239715831512,42.792607624810664,20.577712901197955,98.7260118647352,70.42925994935305,66.17086534045919,74.68765455824692,68.93360669221036,60.98685084778866
36,New York,NY,2024,46.02789383374558,56.14589049305643,35.90989717443474,43.668882233441295,49.67193281547868,55.29351547455859,44.51276656704989,25.19731407667804,43.576323708298446,27.703607042671383,59.44904037392551,44.42436659182844,39.26386324121942,12.315562874607746,66.21216360783109,52.697296274223,99.68878750882875,37.80296161031832,50.357735707408246,22.939700270336676,33.79230461850926,22.91862762724887,44.66598160976966,41.91782137798389,43.171093984906165
39,Ohio,OH,2024,51.44633294228531,36.720335581958395,66.17233030261222,43.43719777512478,44.1903897243126,49.377208160684134,54.62463607932157,25.55655713618083,56.86674747214093,57.52185533724947,56.2116396070324,50.58342606318367,44.823782642470704,56.49097116552702,33.15659411941439,39.21151455142541,39.49400828278799,32.60572771317431,52.67982564703605,32.0664965627033,35.067873493965664,38.02234952126617,32.11339746666516,39.701056895953926,45.1422414795688
40,Oklahoma,OK,2024,57.29617872588043,43.869508156300085,70.72284929546078,49.86138085725505,28.91583997604797,53.68714345294521,44.455112191636125,72.3874278083909,64.98414559187174,67.75446704888247,62.21382413486101,57.38056839166907,49.413694278734525,75.39963545931113,23.427753098157925,36.50092450930038,24.04136912804601,39.00856826572587,35.535780624857104,47.41798001857253,45.06278788091919,48.30762565958605,41.81795010225233,43.659135556318034,50.51985197399355
41,Oregon,OR,2024,50.44584887327975,64.76627139486408,36.125426351695424,48.062470128538834,65.35333878232775,28.86326304081806,45.834918865697574,52.19835982531193,49.10012891317935,58.72538934101223,39.47486848534647,49.202815971665984,46.546133945230594,25.14626609787441,67.94600179258678,68.36081280628842,69.4574457585049,71.40551010324828,62.581351834611155,69.99894352878935,51.18199465062472,56.060141586943345,46.303847714306094,55.36298046738125,52.28289821952362
42,Pennsylvania,PA,2024,48.0490042134739,32.87187737131205,63.22613105563575,44.4454546297779,56.94706853082656,39.37631577972418,53.33272547495299,28.12570873360787,54.93493263204791,53.27811282784049,56.591752436255334,49.14313049176658,37.38583043972569,39.13941726275381,35.632243616697565,50.42594191394541,66.8006923363597,42.412867285545275,66.83784949025103,25.652358543625596,39.88451637372444,37.55462518899157,42.214407558457296,42.56542957579851,45.854280033782544
