GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
15,Hawaii,HI,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,32.53912225549824
16,Idaho,ID,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,47.30077080219511
17,Illinois,IL,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,38.56311889438824
18,Indiana,IN,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,62.725248826257385
19,Iowa,IA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,47.32591443816418
20,Kansas,KS,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,59.50369132311759
21,Kentucky,KY,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,68.44534120521774
22,Louisiana,LA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,65.0179159463959
23,Maine,ME,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,57.30902677478358
24,Maryland,MD,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,34.79999229908133
25,Massachusetts,MA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,40.73669508363656
26,Michigan,MI,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,59.37192093079507
27,Minnesota,MN,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,38.385182774418695
28,Mississippi,MS,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,70.34648576615739
29,Missouri,MO,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,60.111158894572895
30,Montana,MT,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,49.45256180409734
31,Nebraska,NE,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,45.769014184399595
32,Nevada,NV,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,50.37322123539346
33,New Hampshire,NH,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,42.88234387330936
34,New Jersey,NJ,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,20.084236113104403
35,New Mexico,NM,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,63.09340307901104
36,New York,NY,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,43.591152550414535
37,North Carolina,NC,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,53.1475393537247
38,North Dakota,ND,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,54.23025013262026
39,Ohio,OH,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,56.96536105763413
40,Oklahoma,OK,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,64.06693976885128
41,Oregon,OR,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,51.28719853607525
42,Pennsylvania,PA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,54.89567563576203
44,Rhode Island,RI,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,52.938136588618526
45,South Carolina,SC,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,54.72097787395579
46,South Dakota,SD,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,45.51042784041172
47,Tennessee,TN,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,59.56950690288845
48,Texas,TX,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,48.81714220476783
49,Utah,UT,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,49.15539873090093
50,Vermont,VT,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,50.786445667680056
51,Virginia,VA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,39.33687510027313
53,Washington,WA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,38.090086364611764
54,West Virginia,WV,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,76.86507368308101
55,Wisconsin,WI,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,44.71029465780205
56,Wyoming,WY,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,42.095917241326774
72,Puerto Rico,PR,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,68.06966750754569
000,United States,USA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,41.777850970277555
01,Alabama,AL,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.51215841806795
02,Alaska,AK,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,58.88878869196237
04,Arizona,AZ,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,48.94948580167402
05,Arkansas,AR,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.19488516837704
06,California,CA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,14.262815673847477
08,Colorado,CO,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.28419317055855
09,Connecticut,CT,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,39.33176177718783
10,Delaware,DE,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,69.22202377947883
11,District of Columbia,DC,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,36.407736791651956
12,Florida,FL,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,23.905193913225894
13,Georgia,GA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,51.000010733533856
15,Hawaii,HI,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,7.819116742762979
16,Idaho,ID,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,54.8134011771517
17,Illinois,IL,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,31.085831750514746
18,Indiana,IN,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,65.91661502804892
19,Iowa,IA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.406143425815614
20,Kansas,KS,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,62.82137378552768
21,Kentucky,KY,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.6428358719475
22,Louisiana,LA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,67.33554199497041
23,Maine,ME,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.346524927149986
24,Maryland,MD,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,34.992898889899564
25,Massachusetts,MA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,35.17728673685251
26,Michigan,MI,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,65.58178861713083
27,Minnesota,MN,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,42.221786014329936
28,Mississippi,MS,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,66.61182171674133
29,Missouri,MO,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.76824009076218
30,Montana,MT,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,52.98228751502534
31,Nebraska,NE,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,43.47122892906868
32,Nevada,NV,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,51.14023250558256
33,New Hampshire,NH,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,60.52970892973267
34,New Jersey,NJ,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,16.157532243027994
35,New Mexico,NM,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,62.37636034294365
36,New York,NY,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,29.09331741403947
37,North Carolina,NC,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.591706058194376
38,North Dakota,ND,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,44.752142836671815
39,Ohio,OH,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,56.866007013880434
40,Oklahoma,OK,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,65.91047390095159
41,Oregon,OR,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.171755204805464
42,Pennsylvania,PA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,54.60348508566969
44,Rhode Island,RI,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,55.814910537825995
45,South Carolina,SC,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.1346674331161
46,South Dakota,SD,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,41.542579183427314
47,Tennessee,TN,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.312108986083146
48,Texas,TX,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,44.3895100185784
49,Utah,UT,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.307230633517186
50,Vermont,VT,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,67.60105396741587
51,Virginia,VA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,39.482035908885706
53,Washington,WA,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,45.28584380412205
54,West Virginia,WV,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,75.73105036897411
55,Wisconsin,WI,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,51.31004137563757
56,Wyoming,WY,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,43.995580268375356
72,Puerto Rico,PR,2023,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.9987341444773
000,United States,USA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,50.119245705638775
01,Alabama,AL,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.9676113338587
02,Alaska,AK,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,30.672752120124137
04,Arizona,AZ,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,42.77473306786495
05,Arkansas,AR,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,75.76754581039137
06,California,CA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,39.83530045568971
08,Colorado,CO,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,18.633390318363592
09,Connecticut,CT,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,40.15892631526057
10,Delaware,DE,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,41.517680654010334
11,District of Columbia,DC,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,38.592024079057865
12,Florida,FL,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.40975644071329
13,Georgia,GA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,48.43735301515588
15,Hawaii,HI,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.2591277682335
16,Idaho,ID,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,39.788140427238524
17,Illinois,IL,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.040406038261736
18,Indiana,IN,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.533882624465846
19,Iowa,IA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,45.24568545051275
20,Kansas,KS,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,56.1860088607075
21,Kentucky,KY,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,77.247846538488
22,Louisiana,LA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,62.700289897821406
23,Maine,ME,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,55.27152862241718
24,Maryland,MD,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,34.6070857082631
25,Massachusetts,MA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.29610343042061
26,Michigan,MI,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.16205324445932
27,Minnesota,MN,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,34.54857953450745
28,Mississippi,MS,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,74.08114981557344
29,Missouri,MO,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,66.45407769838361
30,Montana,MT,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,45.92283609316934
31,Nebraska,NE,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,48.0667994397305
32,Nevada,NV,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.60620996520436
33,New Hampshire,NH,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,25.234978816886045
34,New Jersey,NJ,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,24.010939983180812
35,New Mexico,NM,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,63.810445815078424
36,New York,NY,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,58.0889876867896
37,North Carolina,NC,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.70337264925503
38,North Dakota,ND,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,63.70835742856871
39,Ohio,OH,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.06471510138782
40,Oklahoma,OK,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,62.22340563675099
41,Oregon,OR,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,45.40264186734504
42,Pennsylvania,PA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,55.18786618585437
44,Rhode Island,RI,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,50.06136263941106
45,South Carolina,SC,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,56.307288314795485
46,South Dakota,SD,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.47827649739614
47,Tennessee,TN,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,69.82690481969375
48,Texas,TX,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.244774390957275
49,Utah,UT,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,41.00356682828467
50,Vermont,VT,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,33.971837367944254
51,Virginia,VA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,39.19171429166055
53,Washington,WA,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,30.89432892510147
54,West Virginia,WV,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,77.9990969971879
55,Wisconsin,WI,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,38.11054793996654
56,Wyoming,WY,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,40.19625421427819
72,Puerto Rico,PR,2023,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,86.1406008706141
000,United States,USA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.384330057246665
01,Alabama,AL,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,56.01331806512794
02,Alaska,AK,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.963272197339016
04,Arizona,AZ,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.05665398997806
05,Arkansas,AR,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.61207109656078
06,California,CA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,43.70004036762714
08,Colorado,CO,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.73468624269583
09,Connecticut,CT,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,44.65971285257347
10,Delaware,DE,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,52.049446730552454
11,District of Columbia,DC,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.59473816559997
12,Florida,FL,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.236813322008636
13,Georgia,GA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.7839128623284
15,Hawaii,HI,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,45.9453554161533
16,Idaho,ID,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.740493718417035
17,Illinois,IL,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,42.07215777890894
18,Indiana,IN,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,52.7835473423109
19,Iowa,IA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,40.20135349083978
20,Kansas,KS,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,52.882016432069086
21,Kentucky,KY,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.63194408532035
22,Louisiana,LA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.99159319832441
23,Maine,ME,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.432717809634234
24,Maryland,MD,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,46.97786611659939
25,Massachusetts,MA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,41.167156279749726
26,Michigan,MI,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.52465659014181
27,Minnesota,MN,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,40.153895447161794
28,Mississippi,MS,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.987811282318795
29,Missouri,MO,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.17854633104624
30,Montana,MT,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.12483033872735
31,Nebraska,NE,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,44.55797773758604
32,Nevada,NV,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.779584542804706
33,New Hampshire,NH,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,40.81593804068515
34,New Jersey,NJ,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,37.89377414437674
35,New Mexico,NM,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,58.79110656801699
36,New York,NY,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,44.184519002211374
37,North Carolina,NC,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,52.52821263883525
38,North Dakota,ND,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,45.72146883640148
39,Ohio,OH,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.70770354525056
40,Oklahoma,OK,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,56.50407554644459
41,Oregon,OR,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.52800184941898
42,Pennsylvania,PA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.729401749753016
44,Rhode Island,RI,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.977360176647096
45,South Carolina,SC,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.341714473406945
46,South Dakota,SD,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.07111483970552
47,Tennessee,TN,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.14929004333387
48,Texas,TX,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.25505847268561
49,Utah,UT,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,57.605281507418795
50,Vermont,VT,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.923262748769424
51,Virginia,VA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,45.53943568306818
53,Washington,WA,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.031250190300604
54,West Virginia,WV,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.89941534430803
55,Wisconsin,WI,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,46.25024210556742
56,Wyoming,WY,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,45.8324472879785
72,Puerto Rico,PR,2023,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,0.3333333333333333,NA
000,United States,USA,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,50.53633494969967
01,Alabama,AL,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,57.58084678023097
02,Alaska,AK,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,59.55119325610764
04,Arizona,AZ,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,65.963546502269807
05,Arkansas,AR,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,74.46478846674154
06,California,CA,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,40.564816879047754
08,Colorado,CO,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,45.659203681130904
09,Connecticut,CT,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,37.339344348076224
10,Delaware,DE,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,72.48574741115686
11,District of Columbia,DC,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,24.32266115985839
12,Florida,FL,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,56.53952157389358
13,Georgia,GA,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,62.484595565831626
15,Hawaii,HI,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,57.94743968017865
16,Idaho,ID,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,63.134962884989605
17,Illinois,IL,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,49.83789852874639
18,Indiana,IN,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,51.914871133981976
19,Iowa,IA,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,36.676154757878834
20,Kansas,KS,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,22.325228425047662
21,Kentucky,KY,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,59.62355408327028
22,Louisiana,LA,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,56.83250012359697
23,Maine,ME,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,49.430991117678616
24,Maryland,MD,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,48.58893029326216
25,Massachusetts,MA,2023,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,41.11560539615206
